"processo","cdacordao","classe","assunto","relator","comarca","orgao_julgador","data_julgamento","data_publicacao","ementa","tem_protesto","tem_danos","tem_duplicata","tem_contrato","tem_rel_juridica","cd_processo.x","data.x","cd_processo.y","data.y","cd_processo.x.x","data.x.x","cd_processo.y.y","data.y.y","dispositivo","papel","resultado_dispositivo","favorabilidade"
"10229659120228260451","20253134","Apelação Cível","Duplicata","Israel Góes dos Anjos","São Paulo","18ª Câmara de Direito Privado",2026-03-09,2026-03-09,"AÇÃO DECLARATÓRIA C/C INDENIZAÇÃO POR DANOS MORAIS - CONTRATO DE FIGURAÇÃO/PUBLICIDADE - Sentença que julgou procedentes os pedidos –  Pretensão de reforma.
ADMISSIBILIDADE EM PARTE: Contratação válida à luz da Teoria da Aparência, diante da assinatura por funcionária que se apresentou como gerente, tratativas negociais comprovadas e ausência de impugnação específica quanto ao vínculo funcional. Cronologia dos fatos que evidencia distrato logo após o pagamento da primeira parcela, com ajuste para quitação por valor reduzido. Ausência de prova idônea da efetiva prestação do serviço. Inexigibilidade das cobranças reconhecida. Pessoa jurídica que, embora passível de dano moral, não comprovou violação concreta à honra objetiva decorrente do protesto. Indenização afastada. Sentença reformada em parte.

RECURSO PARCIALMENTE PROVIDO.  (TJSP;  Apelação Cível 1022965-91.2022.8.26.0451; Relator (a): Israel Góes dos Anjos; Órgão Julgador: 18ª Câmara de Direito Privado; Foro Central Cível - 31ª Vara Cível; Data do Julgamento: 09/03/2026; Data de Registro: 09/03/2026)",FALSE,TRUE,FALSE,FALSE,FALSE,"RI00955PZ0000",2026-03-09,"RI007LHRN0000",2023-11-17,"RI007LHRN0000",2023-11-17,"RI007LHRN0000",2023-11-17,"Deram provimento ao recurso. V. U.","autora","provido","indefinido"
"10229659120228260451","20253134","Apelação Cível","Duplicata","Israel Góes dos Anjos","São Paulo","18ª Câmara de Direito Privado",2026-03-09,2026-03-09,"AÇÃO DECLARATÓRIA C/C INDENIZAÇÃO POR DANOS MORAIS - CONTRATO DE FIGURAÇÃO/PUBLICIDADE - Sentença que julgou procedentes os pedidos –  Pretensão de reforma.
ADMISSIBILIDADE EM PARTE: Contratação válida à luz da Teoria da Aparência, diante da assinatura por funcionária que se apresentou como gerente, tratativas negociais comprovadas e ausência de impugnação específica quanto ao vínculo funcional. Cronologia dos fatos que evidencia distrato logo após o pagamento da primeira parcela, com ajuste para quitação por valor reduzido. Ausência de prova idônea da efetiva prestação do serviço. Inexigibilidade das cobranças reconhecida. Pessoa jurídica que, embora passível de dano moral, não comprovou violação concreta à honra objetiva decorrente do protesto. Indenização afastada. Sentença reformada em parte.

RECURSO PARCIALMENTE PROVIDO.  (TJSP;  Apelação Cível 1022965-91.2022.8.26.0451; Relator (a): Israel Góes dos Anjos; Órgão Julgador: 18ª Câmara de Direito Privado; Foro Central Cível - 31ª Vara Cível; Data do Julgamento: 09/03/2026; Data de Registro: 09/03/2026)",FALSE,TRUE,FALSE,FALSE,FALSE,"RI00955PZ0000",2026-03-09,"RI007LHRN0000",2023-11-17,"RI007LHRN0000",2023-11-17,"RI00955PZ0000",2026-03-09,"Deram provimento em parte ao recurso. V. U.","autora","parcial","consumidor_venceu"
"10229659120228260451","20253134","Apelação Cível","Duplicata","Israel Góes dos Anjos","São Paulo","18ª Câmara de Direito Privado",2026-03-09,2026-03-09,"AÇÃO DECLARATÓRIA C/C INDENIZAÇÃO POR DANOS MORAIS - CONTRATO DE FIGURAÇÃO/PUBLICIDADE - Sentença que julgou procedentes os pedidos –  Pretensão de reforma.
ADMISSIBILIDADE EM PARTE: Contratação válida à luz da Teoria da Aparência, diante da assinatura por funcionária que se apresentou como gerente, tratativas negociais comprovadas e ausência de impugnação específica quanto ao vínculo funcional. Cronologia dos fatos que evidencia distrato logo após o pagamento da primeira parcela, com ajuste para quitação por valor reduzido. Ausência de prova idônea da efetiva prestação do serviço. Inexigibilidade das cobranças reconhecida. Pessoa jurídica que, embora passível de dano moral, não comprovou violação concreta à honra objetiva decorrente do protesto. Indenização afastada. Sentença reformada em parte.

RECURSO PARCIALMENTE PROVIDO.  (TJSP;  Apelação Cível 1022965-91.2022.8.26.0451; Relator (a): Israel Góes dos Anjos; Órgão Julgador: 18ª Câmara de Direito Privado; Foro Central Cível - 31ª Vara Cível; Data do Julgamento: 09/03/2026; Data de Registro: 09/03/2026)",FALSE,TRUE,FALSE,FALSE,FALSE,"RI00955PZ0000",2026-03-09,"RI007LHRN0000",2023-11-17,"RI00955PZ0000",2026-03-09,"RI007LHRN0000",2023-11-17,"Deram provimento ao recurso. V. U.","autora","provido","indefinido"
"10229659120228260451","20253134","Apelação Cível","Duplicata","Israel Góes dos Anjos","São Paulo","18ª Câmara de Direito Privado",2026-03-09,2026-03-09,"AÇÃO DECLARATÓRIA C/C INDENIZAÇÃO POR DANOS MORAIS - CONTRATO DE FIGURAÇÃO/PUBLICIDADE - Sentença que julgou procedentes os pedidos –  Pretensão de reforma.
ADMISSIBILIDADE EM PARTE: Contratação válida à luz da Teoria da Aparência, diante da assinatura por funcionária que se apresentou como gerente, tratativas negociais comprovadas e ausência de impugnação específica quanto ao vínculo funcional. Cronologia dos fatos que evidencia distrato logo após o pagamento da primeira parcela, com ajuste para quitação por valor reduzido. Ausência de prova idônea da efetiva prestação do serviço. Inexigibilidade das cobranças reconhecida. Pessoa jurídica que, embora passível de dano moral, não comprovou violação concreta à honra objetiva decorrente do protesto. Indenização afastada. Sentença reformada em parte.

RECURSO PARCIALMENTE PROVIDO.  (TJSP;  Apelação Cível 1022965-91.2022.8.26.0451; Relator (a): Israel Góes dos Anjos; Órgão Julgador: 18ª Câmara de Direito Privado; Foro Central Cível - 31ª Vara Cível; Data do Julgamento: 09/03/2026; Data de Registro: 09/03/2026)",FALSE,TRUE,FALSE,FALSE,FALSE,"RI00955PZ0000",2026-03-09,"RI007LHRN0000",2023-11-17,"RI00955PZ0000",2026-03-09,"RI00955PZ0000",2026-03-09,"Deram provimento em parte ao recurso. V. U.","autora","parcial","consumidor_venceu"
"10229659120228260451","20253134","Apelação Cível","Duplicata","Israel Góes dos Anjos","São Paulo","18ª Câmara de Direito Privado",2026-03-09,2026-03-09,"AÇÃO DECLARATÓRIA C/C INDENIZAÇÃO POR DANOS MORAIS - CONTRATO DE FIGURAÇÃO/PUBLICIDADE - Sentença que julgou procedentes os pedidos –  Pretensão de reforma.
ADMISSIBILIDADE EM PARTE: Contratação válida à luz da Teoria da Aparência, diante da assinatura por funcionária que se apresentou como gerente, tratativas negociais comprovadas e ausência de impugnação específica quanto ao vínculo funcional. Cronologia dos fatos que evidencia distrato logo após o pagamento da primeira parcela, com ajuste para quitação por valor reduzido. Ausência de prova idônea da efetiva prestação do serviço. Inexigibilidade das cobranças reconhecida. Pessoa jurídica que, embora passível de dano moral, não comprovou violação concreta à honra objetiva decorrente do protesto. Indenização afastada. Sentença reformada em parte.

RECURSO PARCIALMENTE PROVIDO.  (TJSP;  Apelação Cível 1022965-91.2022.8.26.0451; Relator (a): Israel Góes dos Anjos; Órgão Julgador: 18ª Câmara de Direito Privado; Foro Central Cível - 31ª Vara Cível; Data do Julgamento: 09/03/2026; Data de Registro: 09/03/2026)",FALSE,TRUE,FALSE,FALSE,FALSE,"RI00955PZ0000",2026-03-09,"RI00955PZ0000",2026-03-09,"RI007LHRN0000",2023-11-17,"RI007LHRN0000",2023-11-17,"Deram provimento ao recurso. V. U.","autora","provido","indefinido"
"10229659120228260451","20253134","Apelação Cível","Duplicata","Israel Góes dos Anjos","São Paulo","18ª Câmara de Direito Privado",2026-03-09,2026-03-09,"AÇÃO DECLARATÓRIA C/C INDENIZAÇÃO POR DANOS MORAIS - CONTRATO DE FIGURAÇÃO/PUBLICIDADE - Sentença que julgou procedentes os pedidos –  Pretensão de reforma.
ADMISSIBILIDADE EM PARTE: Contratação válida à luz da Teoria da Aparência, diante da assinatura por funcionária que se apresentou como gerente, tratativas negociais comprovadas e ausência de impugnação específica quanto ao vínculo funcional. Cronologia dos fatos que evidencia distrato logo após o pagamento da primeira parcela, com ajuste para quitação por valor reduzido. Ausência de prova idônea da efetiva prestação do serviço. Inexigibilidade das cobranças reconhecida. Pessoa jurídica que, embora passível de dano moral, não comprovou violação concreta à honra objetiva decorrente do protesto. Indenização afastada. Sentença reformada em parte.

RECURSO PARCIALMENTE PROVIDO.  (TJSP;  Apelação Cível 1022965-91.2022.8.26.0451; Relator (a): Israel Góes dos Anjos; Órgão Julgador: 18ª Câmara de Direito Privado; Foro Central Cível - 31ª Vara Cível; Data do Julgamento: 09/03/2026; Data de Registro: 09/03/2026)",FALSE,TRUE,FALSE,FALSE,FALSE,"RI00955PZ0000",2026-03-09,"RI00955PZ0000",2026-03-09,"RI007LHRN0000",2023-11-17,"RI00955PZ0000",2026-03-09,"Deram provimento em parte ao recurso. V. U.","autora","parcial","consumidor_venceu"
"10229659120228260451","20253134","Apelação Cível","Duplicata","Israel Góes dos Anjos","São Paulo","18ª Câmara de Direito Privado",2026-03-09,2026-03-09,"AÇÃO DECLARATÓRIA C/C INDENIZAÇÃO POR DANOS MORAIS - CONTRATO DE FIGURAÇÃO/PUBLICIDADE - Sentença que julgou procedentes os pedidos –  Pretensão de reforma.
ADMISSIBILIDADE EM PARTE: Contratação válida à luz da Teoria da Aparência, diante da assinatura por funcionária que se apresentou como gerente, tratativas negociais comprovadas e ausência de impugnação específica quanto ao vínculo funcional. Cronologia dos fatos que evidencia distrato logo após o pagamento da primeira parcela, com ajuste para quitação por valor reduzido. Ausência de prova idônea da efetiva prestação do serviço. Inexigibilidade das cobranças reconhecida. Pessoa jurídica que, embora passível de dano moral, não comprovou violação concreta à honra objetiva decorrente do protesto. Indenização afastada. Sentença reformada em parte.

RECURSO PARCIALMENTE PROVIDO.  (TJSP;  Apelação Cível 1022965-91.2022.8.26.0451; Relator (a): Israel Góes dos Anjos; Órgão Julgador: 18ª Câmara de Direito Privado; Foro Central Cível - 31ª Vara Cível; Data do Julgamento: 09/03/2026; Data de Registro: 09/03/2026)",FALSE,TRUE,FALSE,FALSE,FALSE,"RI00955PZ0000",2026-03-09,"RI00955PZ0000",2026-03-09,"RI00955PZ0000",2026-03-09,"RI007LHRN0000",2023-11-17,"Deram provimento ao recurso. V. U.","autora","provido","indefinido"
"10229659120228260451","20253134","Apelação Cível","Duplicata","Israel Góes dos Anjos","São Paulo","18ª Câmara de Direito Privado",2026-03-09,2026-03-09,"AÇÃO DECLARATÓRIA C/C INDENIZAÇÃO POR DANOS MORAIS - CONTRATO DE FIGURAÇÃO/PUBLICIDADE - Sentença que julgou procedentes os pedidos –  Pretensão de reforma.
ADMISSIBILIDADE EM PARTE: Contratação válida à luz da Teoria da Aparência, diante da assinatura por funcionária que se apresentou como gerente, tratativas negociais comprovadas e ausência de impugnação específica quanto ao vínculo funcional. Cronologia dos fatos que evidencia distrato logo após o pagamento da primeira parcela, com ajuste para quitação por valor reduzido. Ausência de prova idônea da efetiva prestação do serviço. Inexigibilidade das cobranças reconhecida. Pessoa jurídica que, embora passível de dano moral, não comprovou violação concreta à honra objetiva decorrente do protesto. Indenização afastada. Sentença reformada em parte.

RECURSO PARCIALMENTE PROVIDO.  (TJSP;  Apelação Cível 1022965-91.2022.8.26.0451; Relator (a): Israel Góes dos Anjos; Órgão Julgador: 18ª Câmara de Direito Privado; Foro Central Cível - 31ª Vara Cível; Data do Julgamento: 09/03/2026; Data de Registro: 09/03/2026)",FALSE,TRUE,FALSE,FALSE,FALSE,"RI00955PZ0000",2026-03-09,"RI00955PZ0000",2026-03-09,"RI00955PZ0000",2026-03-09,"RI00955PZ0000",2026-03-09,"Deram provimento em parte ao recurso. V. U.","autora","parcial","consumidor_venceu"
"10180530320238260100","20251522","Apelação Cível","Prestação de Serviços","Grakiton Satiro Aragão","São Paulo","27ª Câmara de Direito Privado",2026-03-09,2026-03-09,"AÇÃO DECLARATÓRIA DE NULIDADE CONTRATUAL – PRESTAÇÃO DE SERVIÇOS DE PUBLICIDADE – ""CONTRATO DE FIGURAÇÃO"" – ALEGAÇÃO DE VÍCIO DE CONSENTIMENTO (ERRO E DOLO) E FALTA DE PODERES DE REPRESENTAÇÃO – SENTENÇA DE IMPROCEDÊNCIA – MANUTENÇÃO – INSTRUMENTO DEVIDAMENTE ASSINADO POR PREPOSTO DA EMPRESA – APLICAÇÃO DA TEORIA DA APARÊNCIA – VALIDADE DO NEGÓCIO JURÍDICO – ART. 104 DO CÓDIGO CIVIL – BOA-FÉ OBJETIVA E DEVER DE DILIGÊNCIA – ART. 113 DO CÓDIGO CIVIL – AUSÊNCIA DE PROVA DE INDUÇÃO AO ERRO – DOCUMENTO COM TERMOS CLAROS E ONEROSIDADE EXPRESSA – PRESTAÇÃO DO SERVIÇO COMPROVADA (FLS. 489/490) – PRINCÍPIO DO PACTA SUNT SERVANDA – INAPLICABILIDADE DO CDC – RELAÇÃO DE INSUMO – SENTENÇA MANTIDA – RECURSO DESPROVIDO.  (TJSP;  Apelação Cível 1018053-03.2023.8.26.0100; Relator (a): Grakiton Satiro Aragão; Órgão Julgador: 27ª Câmara de Direito Privado; Foro Central Cível - 32ª Vara Cível; Data do Julgamento: 09/03/2026; Data de Registro: 09/03/2026)",FALSE,FALSE,FALSE,FALSE,FALSE,"RI007V4VS0000",2026-03-09,"RI007V4VS0000",2026-03-09,"RI007V4VS0000",2026-03-09,"RI007V4VS0000",2026-03-09,"Negaram provimento ao recurso. V. U.","re","improvido","indefinido"
"10435270520258260100","20143635","Apelação Cível","Prestação de Serviços","Daise Fajardo Nogueira Jacot","São Paulo","27ª Câmara de Direito Privado",2026-02-11,2026-02-11,"*AÇÃO DECLARATÓRIA DE NULIDADE DE CONTRATO E DE INEXIGIBILIDADE DE DÉBITO C.C. INDENIZAÇÃO POR DANOS MORAIS. Prestação de serviços. Publicidade em lista telefônica. Demandante que alega ausência de contratação, mas apenas atendimento telefônico de sua esposa a chamada da ré. Esposa do demandante, sem poderes de representação, que preencheu o denominado ""Contrato de Figuração"", convencida de tratar-se de mera atualização cadastral. Demandante, empresário individual, que teve seu nome protestado. SENTENÇA de parcial procedência. APELAÇÃO só da Empresa ré, que insiste na improcedência da Ação, pugnando subsidiariamente pela redução do ""quantum"" indenizatório. EXAME:  Suposta contratação realizada pela esposa do empresário individual demandante que não tinha poderes de representação. ""Golpe da Lista Telefônica"" configurado. Dever da Empresa ré de averiguar quem representa a contratante. ""Protesto"" indevido que implica dano moral ""in re ipsa"". Indenização correspondente, arbitrada na sentença em R$ 5.000,00, que deve ser mantida no mesmo patamar, ante as circunstâncias específicas do caso concreto e os parâmetros da razoabilidade e da proporcionalidade. Correção monetária que tem incidência a contar do arbitramento, ""ex vi"" da Súmula 362 do C. Superior Tribunal de Justiça. Juros de mora que devem ter incidência a contar do evento danoso (data do débito indevido), ""ex vi"" da Súmula 54 do C. Superior Tribunal de Justiça. Alterações promovidas pela Lei nº 14.905/2024 em relação à correção monetária e aos juros de mora que têm incidência a partir do dia 30 de agosto de 2024. Reparação moral imposta em montante inferior ao pleiteado que não implica sucumbência recíproca. Aplicação da Súmula 326 do C. Superior Tribunal de Justiça. Verba honorária devida ao Patrono do autor que comporta majoração para doze por cento (12%) do valor da condenação, ""ex vi"" do artigo 85, §11, do Código de Processo Civil. Sentença mantida. RECURSO NÃO PROVIDO.*   (TJSP;  Apelação Cível 1043527-05.2025.8.26.0100; Relator (a): Daise Fajardo Nogueira Jacot; Órgão Julgador: 27ª Câmara de Direito Privado; Foro Central Cível - 5ª Vara Cível; Data do Julgamento: 11/02/2026; Data de Registro: 11/02/2026)",FALSE,TRUE,FALSE,FALSE,FALSE,"RI0091Y6V0000",2026-02-11,"RI0091Y6V0000",2026-02-11,"RI0091Y6V0000",2026-02-11,"RI0091Y6V0000",2026-02-11,"Negaram provimento ao recurso. V. U.","autora","improvido","indefinido"
"11322731420238260100","19978896","Apelação Cível","Duplicata","Júlio César Franco","São Paulo","22ª Câmara de Direito Privado",2025-11-18,2025-11-18,"APELAÇÃO. AÇÃO DE SUSTAÇÃO DE PROTESTO. SENTENÇA DE PARCIAL PROCEDÊNCIA. INCONFORMISMO DA AUTORA. CONTRATAÇÃO ONEROSA E PRESTAÇÃO DE SERVIÇO DE PUBLICIDADE COMPROVADOS. PROTESTO QUE NÃO SE MOSTROU INDEVIDO. CONTRATO EM VIGOR E INADIMPLEMENTO DAS PARCELAS EVIDENCIADOS. MERO EXERCICÍO REGULAR DE DIREITO. DANOS MORAIS NÃO CONFIGURADOS. SENTENÇA MANTIDA. RECURSO DESPROVIDO.  (TJSP;  Apelação Cível 1132273-14.2023.8.26.0100; Relator (a): Júlio César Franco; Órgão Julgador: 22ª Câmara de Direito Privado; Foro Central Cível - 33ª Vara Cível; Data do Julgamento: 18/11/2025; Data de Registro: 18/11/2025)",FALSE,FALSE,FALSE,FALSE,FALSE,"RI0089KT80000",2025-11-18,"RI0089KT80000",2025-11-18,"RI0089KT80000",2025-11-18,"RI0089KT80000",2025-11-18,"Negaram provimento ao recurso. V. U.","re","improvido","indefinido"
"10066048720258260032","19899165","Apelação Cível","Prestação de Serviços","Maria Lúcia Pizzotti","Araçatuba","30ª Câmara de Direito Privado",2025-10-29,2025-10-29,"APELAÇÃO CÍVEL. CONTRATO DE PUBLICIDADE. INEXISTÊNCIA DE DÉBITO. PROTESTO INDEVIDO. DANO MORAL MANTIDO. RECURSO DESPROVIDO.  (TJSP;  Apelação Cível 1006604-87.2025.8.26.0032; Relator (a): Maria Lúcia Pizzotti; Órgão Julgador: 30ª Câmara de Direito Privado; Foro de Araçatuba - 4ª Vara Cível; Data do Julgamento: 29/10/2025; Data de Registro: 29/10/2025)",TRUE,TRUE,FALSE,FALSE,FALSE,"RI0091QVT0000",2025-10-29,"RI0091QVT0000",2025-10-29,"RI0091QVT0000",2025-10-29,"RI0091QVT0000",2025-10-29,"Negaram provimento ao recurso. V. U.","autora","improvido","indefinido"
"10012991520258260100","19879556","Apelação Cível","Prestação de Serviços","Sá Moreira de Oliveira","São Paulo","33ª Câmara de Direito Privado",2025-10-23,2025-10-23,"PRESTAÇÃO DE SERVIÇOS –  Ação de cobrança fundada em contrato de ""autorização de figuração"", objetivando publicidade na internet em favor da empresa contratante –  Contrato firmado em dezembro de 2017, com previsão expressa de vencimento antecipado das parcelas restantes em caso de inadimplência –  Alegação de falta de pagamento integral –  Ação proposta em janeiro de 2025 –  Prescrição consumada –  Aplicável o prazo prescricional da data do vencimento antecipado –  Precedentes deste E. Tribunal –  Entendimento controvertido no próprio C. Superior Tribunal de Justiça, sem efeito vinculante –  Ação julgada improcedente –  Sentença reformada.

Apelação provida.  (TJSP;  Apelação Cível 1001299-15.2025.8.26.0100; Relator (a): Sá Moreira de Oliveira; Órgão Julgador: 33ª Câmara de Direito Privado; Foro Central Cível - 16ª Vara Cível; Data do Julgamento: 23/10/2025; Data de Registro: 23/10/2025)",FALSE,FALSE,FALSE,FALSE,FALSE,"RI008YIUE0000",2025-10-23,"RI008YIUE0000",2025-10-23,"RI008YIUE0000",2025-10-23,"RI008YIUE0000",2025-10-23,"Deram provimento ao recurso. V. U.","re","provido","indefinido"
"22357438220258260000","19609757","Agravo de Instrumento","Prestação de Serviços","Carmen Lucia da Silva","São Paulo","33ª Câmara de Direito Privado",2025-08-20,2025-08-20,"AGRAVO DE INSTRUMENTO. ""Ação de inexigibilidade de crédito c/c resolução contratual e restituição de valores"". Decisão que indeferiu a tutela de urgência para suspender a exigibilidade do suposto crédito discutido nos autos ou que seja determinada a suspensão do protesto. Dicção do art. 300 do CPC. Perigo de dano irreparável ou de difícil reparação não demonstrado. Requisitos autorizadores da medida pleiteada não vislumbrados em sede de cognição sumária. Hipótese que recomenda a prévia instauração do contraditório, em primeiro grau de jurisdição. Decisão mantida. RECURSO NÃO PROVIDO.  (TJSP;  Agravo de Instrumento 2235743-82.2025.8.26.0000; Relator (a): Carmen Lucia da Silva; Órgão Julgador: 33ª Câmara de Direito Privado; Foro Central Cível - 27ª Vara Cível; Data do Julgamento: 20/08/2025; Data de Registro: 20/08/2025)",FALSE,FALSE,FALSE,FALSE,FALSE,"RI008XVHZ0000",2025-08-20,"RI008XVHZ0000",2025-08-20,"RI008XVHZ0000",2025-08-20,"RI008XVHZ0000",2025-08-20,"Negaram provimento ao recurso. V. U.","re","improvido","indefinido"
"10190845820238260100","19554911","Embargos de Declaração Cível","Prestação de Serviços","Sá Duarte","São Paulo","33ª Câmara de Direito Privado",2025-08-07,2025-08-07,"EMBARGOS DE DECLARAÇÃO –  Alegação de omissão no acórdão que negou provimento à apelação –  Devolução de valores supostamente pagos por terceiro –  Acórdão que examinou suficientemente a matéria, afastando a restituição por ausência de prova de desembolso pela autora –  Referência a outra demanda e invocação do art. 182 do CC que não configuram omissão, mas pretensão de rediscussão do mérito –  Embargos rejeitados.  (TJSP;  Embargos de Declaração Cível 1019084-58.2023.8.26.0100; Relator (a): Sá Duarte; Órgão Julgador: 33ª Câmara de Direito Privado; Foro Central Cível - 7ª Vara Cível; Data do Julgamento: 07/08/2025; Data de Registro: 07/08/2025)",FALSE,FALSE,FALSE,FALSE,FALSE,"RI008JBS60000",2025-04-28,"RI008JBS60000",2025-04-28,"RI008JBS60000",2025-04-28,"RI008JBS60000",2025-04-28,"Conheceram do recurso e negaram provimento. V. U.","re","improvido","indefinido"
"10190845820238260100","19554911","Embargos de Declaração Cível","Prestação de Serviços","Sá Duarte","São Paulo","33ª Câmara de Direito Privado",2025-08-07,2025-08-07,"EMBARGOS DE DECLARAÇÃO –  Alegação de omissão no acórdão que negou provimento à apelação –  Devolução de valores supostamente pagos por terceiro –  Acórdão que examinou suficientemente a matéria, afastando a restituição por ausência de prova de desembolso pela autora –  Referência a outra demanda e invocação do art. 182 do CC que não configuram omissão, mas pretensão de rediscussão do mérito –  Embargos rejeitados.  (TJSP;  Embargos de Declaração Cível 1019084-58.2023.8.26.0100; Relator (a): Sá Duarte; Órgão Julgador: 33ª Câmara de Direito Privado; Foro Central Cível - 7ª Vara Cível; Data do Julgamento: 07/08/2025; Data de Registro: 07/08/2025)",FALSE,FALSE,FALSE,FALSE,FALSE,"RI008JBS60000",2025-04-28,"RI008JBS60000",2025-04-28,"RI008JBS60000",2025-04-28,"RI008JBS612KW",2025-08-07,"Rejeitaram os embargos. V. U.","re","embargos rejeitados","indefinido"
"10190845820238260100","19554911","Embargos de Declaração Cível","Prestação de Serviços","Sá Duarte","São Paulo","33ª Câmara de Direito Privado",2025-08-07,2025-08-07,"EMBARGOS DE DECLARAÇÃO –  Alegação de omissão no acórdão que negou provimento à apelação –  Devolução de valores supostamente pagos por terceiro –  Acórdão que examinou suficientemente a matéria, afastando a restituição por ausência de prova de desembolso pela autora –  Referência a outra demanda e invocação do art. 182 do CC que não configuram omissão, mas pretensão de rediscussão do mérito –  Embargos rejeitados.  (TJSP;  Embargos de Declaração Cível 1019084-58.2023.8.26.0100; Relator (a): Sá Duarte; Órgão Julgador: 33ª Câmara de Direito Privado; Foro Central Cível - 7ª Vara Cível; Data do Julgamento: 07/08/2025; Data de Registro: 07/08/2025)",FALSE,FALSE,FALSE,FALSE,FALSE,"RI008JBS60000",2025-04-28,"RI008JBS60000",2025-04-28,"RI008JBS612KW",2025-08-07,"RI008JBS60000",2025-04-28,"Conheceram do recurso e negaram provimento. V. U.","re","improvido","indefinido"
"10190845820238260100","19554911","Embargos de Declaração Cível","Prestação de Serviços","Sá Duarte","São Paulo","33ª Câmara de Direito Privado",2025-08-07,2025-08-07,"EMBARGOS DE DECLARAÇÃO –  Alegação de omissão no acórdão que negou provimento à apelação –  Devolução de valores supostamente pagos por terceiro –  Acórdão que examinou suficientemente a matéria, afastando a restituição por ausência de prova de desembolso pela autora –  Referência a outra demanda e invocação do art. 182 do CC que não configuram omissão, mas pretensão de rediscussão do mérito –  Embargos rejeitados.  (TJSP;  Embargos de Declaração Cível 1019084-58.2023.8.26.0100; Relator (a): Sá Duarte; Órgão Julgador: 33ª Câmara de Direito Privado; Foro Central Cível - 7ª Vara Cível; Data do Julgamento: 07/08/2025; Data de Registro: 07/08/2025)",FALSE,FALSE,FALSE,FALSE,FALSE,"RI008JBS60000",2025-04-28,"RI008JBS60000",2025-04-28,"RI008JBS612KW",2025-08-07,"RI008JBS612KW",2025-08-07,"Rejeitaram os embargos. V. U.","re","embargos rejeitados","indefinido"
"10190845820238260100","19554911","Embargos de Declaração Cível","Prestação de Serviços","Sá Duarte","São Paulo","33ª Câmara de Direito Privado",2025-08-07,2025-08-07,"EMBARGOS DE DECLARAÇÃO –  Alegação de omissão no acórdão que negou provimento à apelação –  Devolução de valores supostamente pagos por terceiro –  Acórdão que examinou suficientemente a matéria, afastando a restituição por ausência de prova de desembolso pela autora –  Referência a outra demanda e invocação do art. 182 do CC que não configuram omissão, mas pretensão de rediscussão do mérito –  Embargos rejeitados.  (TJSP;  Embargos de Declaração Cível 1019084-58.2023.8.26.0100; Relator (a): Sá Duarte; Órgão Julgador: 33ª Câmara de Direito Privado; Foro Central Cível - 7ª Vara Cível; Data do Julgamento: 07/08/2025; Data de Registro: 07/08/2025)",FALSE,FALSE,FALSE,FALSE,FALSE,"RI008JBS60000",2025-04-28,"RI008JBS612KW",2025-08-07,"RI008JBS60000",2025-04-28,"RI008JBS60000",2025-04-28,"Conheceram do recurso e negaram provimento. V. U.","re","improvido","indefinido"
"10190845820238260100","19554911","Embargos de Declaração Cível","Prestação de Serviços","Sá Duarte","São Paulo","33ª Câmara de Direito Privado",2025-08-07,2025-08-07,"EMBARGOS DE DECLARAÇÃO –  Alegação de omissão no acórdão que negou provimento à apelação –  Devolução de valores supostamente pagos por terceiro –  Acórdão que examinou suficientemente a matéria, afastando a restituição por ausência de prova de desembolso pela autora –  Referência a outra demanda e invocação do art. 182 do CC que não configuram omissão, mas pretensão de rediscussão do mérito –  Embargos rejeitados.  (TJSP;  Embargos de Declaração Cível 1019084-58.2023.8.26.0100; Relator (a): Sá Duarte; Órgão Julgador: 33ª Câmara de Direito Privado; Foro Central Cível - 7ª Vara Cível; Data do Julgamento: 07/08/2025; Data de Registro: 07/08/2025)",FALSE,FALSE,FALSE,FALSE,FALSE,"RI008JBS60000",2025-04-28,"RI008JBS612KW",2025-08-07,"RI008JBS60000",2025-04-28,"RI008JBS612KW",2025-08-07,"Rejeitaram os embargos. V. U.","re","embargos rejeitados","indefinido"
"10190845820238260100","19554911","Embargos de Declaração Cível","Prestação de Serviços","Sá Duarte","São Paulo","33ª Câmara de Direito Privado",2025-08-07,2025-08-07,"EMBARGOS DE DECLARAÇÃO –  Alegação de omissão no acórdão que negou provimento à apelação –  Devolução de valores supostamente pagos por terceiro –  Acórdão que examinou suficientemente a matéria, afastando a restituição por ausência de prova de desembolso pela autora –  Referência a outra demanda e invocação do art. 182 do CC que não configuram omissão, mas pretensão de rediscussão do mérito –  Embargos rejeitados.  (TJSP;  Embargos de Declaração Cível 1019084-58.2023.8.26.0100; Relator (a): Sá Duarte; Órgão Julgador: 33ª Câmara de Direito Privado; Foro Central Cível - 7ª Vara Cível; Data do Julgamento: 07/08/2025; Data de Registro: 07/08/2025)",FALSE,FALSE,FALSE,FALSE,FALSE,"RI008JBS60000",2025-04-28,"RI008JBS612KW",2025-08-07,"RI008JBS612KW",2025-08-07,"RI008JBS60000",2025-04-28,"Conheceram do recurso e negaram provimento. V. U.","re","improvido","indefinido"
